_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan
67d7c10b380fe7c6439ed4aa,ff46a811-2017-4743-8ae3-b43c851ceab8-84186,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-20T12:11:00,shipment manifested,2024-12-20T12:34:00,shipment dropped off awaiting carrier collection,2024-12-21T00:58:00,warehouse scan,2024-12-21T02:29:00,in transit,2024-12-21T02:29:00,in transit,2024-12-21T13:22:00,in transit,2024-12-21T21:30:00,warehouse scan,2024-12-22T23:07:00,warehouse scan,2024-12-23T00:00:00,in transit,2024-12-23T06:39:00,arrival scan,2024-12-23T06:39:00,export scan,2024-12-23T07:32:00,in transit,2024-12-24T10:45:00,in transit,2024-12-30T08:19:00,in transit,2025-01-01T19:58:00,arrival at delivery depot,2025-01-02T21:30:00,arrival at delivery depot,2025-01-02T21:30:00,arrival at delivery depot,2025-01-03T06:49:00,arrival at delivery depot,2025-01-03T06:49:00,arrival at delivery depot,2025-01-03T07:13:00,out for delivery,2025-01-03T07:13:00,out for delivery,2025-01-03T09:41:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439ed578,3700879955,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-06T11:13:00,in transit,2025-01-06T12:25:00,in transit,2025-01-08T13:22:00,in transit,2025-01-09T23:09:00,arrival at delivery depot,2025-01-10T14:57:00,arrival at delivery depot,2025-01-13T10:55:00,out for delivery,2025-01-13T10:55:00,arrival at delivery depot,2025-01-13T11:01:00,delivery attempted,2025-01-13T12:01:00,delivery attempted,2025-01-13T14:11:00,delivery attempted,2025-01-14T08:21:00,arrival at delivery depot,2025-01-14T08:53:00,out for delivery,2025-01-14T08:53:00,out for delivery,2025-01-14T11:32:00,delivery rescheduled,2025-01-14T11:32:00,delivery rescheduled,2025-01-14T12:32:00,delivery attempted,2025-01-14T12:32:00,delivery attempted,2025-01-14T12:32:00,delivery attempted,2025-01-14T13:45:00,scheduled for delivery,2025-01-14T13:45:00,scheduled for delivery,2025-01-14T13:45:00,scheduled for delivery,2025-01-14T14:53:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ed96f,74367045-ee42-4c93-a960-f452bcb6fb3b-42981,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-21T07:35:00,in transit,2024-12-23T10:14:00,in transit,2024-12-28T07:44:00,in transit,2024-12-28T09:48:00,additional information required for customs clearance,2024-12-28T09:48:00,customs clearance in progress,2024-12-28T09:48:00,released by customs. clearance complete.,2024-12-28T12:48:00,awaiting further instructions,2024-12-29T09:37:00,customs clearance in progress,2024-12-29T10:35:00,arrival scan,2024-12-29T10:37:00,customs clearance in progress,2024-12-29T15:23:00,arrival at delivery depot,2024-12-29T15:48:00,released by customs. clearance complete.,2024-12-30T08:29:00,arrival at delivery depot,2024-12-30T08:51:00,released by customs. clearance complete.,2025-01-01T15:00:00,arrival at delivery depot,2025-01-01T15:00:00,arrival at delivery depot,2025-01-02T06:38:00,arrival at delivery depot,2025-01-02T06:38:00,arrival at delivery depot,2025-01-02T07:52:00,delivery attempted,2025-01-02T07:52:00,out for delivery,2025-01-02T07:52:00,delivery attempted,2025-01-02T07:52:00,out for delivery,2025-01-02T11:47:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ed9e6,9b721563-2802-44b2-aaea-483197170f84-41717,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-09T16:34:00,shipment manifested,2024-12-09T16:39:00,released by customs. clearance complete.,2024-12-16T14:04:00,shipment collected,2024-12-16T14:55:00,in transit,2024-12-16T19:56:00,warehouse scan,2024-12-16T22:55:00,warehouse scan,2024-12-17T03:49:00,warehouse scan,2024-12-19T05:56:00,in transit,2024-12-19T15:30:00,in transit,2024-12-19T21:33:00,in transit,2024-12-24T23:10:00,delayed due to circumstances beyond our control - corrective action underway,2024-12-28T09:40:00,arrival at delivery depot,2024-12-31T23:10:00,delayed due to circumstances beyond our control - corrective action underway,2025-01-02T08:19:00,arrival at delivery depot,2025-01-02T09:23:00,out for delivery,2025-01-02T10:19:00,delivery attempted,2025-01-03T08:16:00,transit delay,2025-01-03T08:16:00,arrival at delivery depot,2025-01-04T08:03:00,arrival at delivery depot,2025-01-04T08:03:00,arrival at delivery depot,2025-01-04T08:39:00,out for delivery,2025-01-04T08:39:00,out for delivery,2025-01-04T08:53:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eda1b,3923462738,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-13T07:36:00,in transit,2025-01-14T11:10:00,in transit,2025-01-16T03:39:00,in transit,2025-01-16T05:36:00,customs clearance in progress,2025-01-16T05:46:00,additional information required for customs clearance,2025-01-16T06:34:00,arrival scan,2025-01-16T06:36:00,customs clearance in progress,2025-01-16T11:09:00,awaiting further instructions,2025-01-16T15:51:00,released by customs. clearance complete.,2025-01-16T19:00:00,arrival at delivery depot,2025-01-17T06:58:00,arrival at delivery depot,2025-01-17T08:53:00,out for delivery,2025-01-17T11:08:00,delivery attempted,2025-01-17T11:08:00,delivery attempted,2025-01-17T13:18:00,delivery attempted,2025-01-17T13:18:00,delivery attempted,2025-01-18T07:13:00,arrival at delivery depot,2025-01-18T07:13:00,arrival at delivery depot,2025-01-18T08:59:00,out for delivery,2025-01-18T08:59:00,out for delivery,2025-01-18T10:57:00,delivery rescheduled,2025-01-18T10:57:00,delivery rescheduled,2025-01-18T13:18:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edab3,7342be15-5a9a-4694-a5dc-2381ceb53eec-55301,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-11-29T10:20:00,shipment manifested,2024-12-02T11:05:00,shipment collected,2024-12-02T17:55:00,in transit,2024-12-03T00:00:00,in transit,2024-12-03T02:06:00,warehouse scan,2024-12-03T04:12:00,warehouse scan,2024-12-03T08:25:00,export scan,2024-12-03T08:34:00,in transit,2024-12-04T00:01:00,arrival scan,2024-12-10T00:26:00,export scan,2024-12-10T12:20:00,customs clearance in progress,2024-12-16T14:44:00,arrival at delivery depot,2024-12-20T16:10:00,arrival scan,2024-12-20T22:14:00,arrival at delivery depot,2024-12-21T01:14:00,arrival at delivery depot,2024-12-23T14:00:00,customs clearance in progress,2024-12-24T14:46:00,arrival at delivery depot,2024-12-27T13:12:00,arrival at delivery depot,2024-12-27T17:08:00,out for delivery,2024-12-27T18:45:00,delayed due to circumstances beyond our control - corrective action underway,2024-12-27T18:45:00,customs clearance in progress,2024-12-27T18:45:00,customs clearance in progress,2024-12-30T17:32:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edaba,2186654684,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-11-29T10:20:00,shipment manifested,2024-12-02T11:05:00,shipment collected,2024-12-02T17:55:00,in transit,2024-12-03T00:00:00,in transit,2024-12-03T02:06:00,warehouse scan,2024-12-03T04:12:00,warehouse scan,2024-12-03T08:25:00,export scan,2024-12-03T08:34:00,in transit,2024-12-04T00:01:00,arrival scan,2024-12-10T00:26:00,export scan,2024-12-10T12:20:00,customs clearance in progress,2024-12-16T14:44:00,arrival at delivery depot,2024-12-20T16:10:00,arrival scan,2024-12-20T22:14:00,arrival at delivery depot,2024-12-21T01:14:00,arrival at delivery depot,2024-12-23T14:00:00,customs clearance in progress,2024-12-24T14:46:00,arrival at delivery depot,2024-12-27T13:12:00,arrival at delivery depot,2024-12-27T17:08:00,out for delivery,2024-12-27T18:45:00,delayed due to circumstances beyond our control - corrective action underway,2024-12-27T18:45:00,customs clearance in progress,2024-12-27T18:45:00,customs clearance in progress,2024-12-30T17:32:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edaf7,3037436197,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-14T10:49:00,shipment manifested,2024-12-14T11:36:00,shipment dropped off awaiting carrier collection,2024-12-16T14:38:00,in transit,2024-12-16T15:29:00,shipment collected,2024-12-16T18:47:00,warehouse scan,2024-12-16T21:11:00,warehouse scan,2024-12-16T22:52:00,valid receiver's tax id required for customs clearance,2024-12-17T00:00:00,in transit,2024-12-17T05:52:00,in transit,2024-12-17T07:10:00,valid receiver's tax id required for customs clearance,2024-12-17T14:08:00,arrival scan,2024-12-18T10:25:00,released by customs. clearance complete.,2024-12-19T06:45:00,in transit,2024-12-20T16:07:00,customs clearance in progress,2024-12-20T17:40:00,in transit,2024-12-20T21:41:00,arrival scan,2024-12-21T12:39:00,arrival scan,2024-12-21T19:35:00,in transit,2024-12-22T07:07:00,arrival scan,2024-12-22T13:28:00,in transit,2024-12-23T02:37:00,arrival scan,2024-12-23T06:06:00,out for delivery,2024-12-23T10:02:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edb97,7e362aca-9f4f-4ebb-80c5-c261fc6ad9ff-12440,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-08-08T10:14:00,awaiting further instructions,2024-08-08T10:50:00,released by customs. clearance complete.,2024-08-08T11:20:00,arrival at delivery depot,2024-08-08T11:20:00,arrival at delivery depot,2024-08-09T21:24:00,arrival at delivery depot,2024-08-09T21:24:00,arrival at delivery depot,2024-08-10T08:46:00,out for delivery,2024-08-10T08:46:00,delivery attempted,2024-08-10T08:46:00,delivery attempted,2024-08-10T08:46:00,arrival at delivery depot,2024-08-10T08:46:00,out for delivery,2024-08-10T08:46:00,delivery attempted,2024-08-10T08:46:00,delivery attempted,2024-08-10T08:46:00,arrival at delivery depot,2024-08-12T08:43:00,delivered,2024-08-12T08:43:00,delivered,2024-08-12T08:44:00,out for delivery,2024-08-12T08:44:00,out for delivery,2024-08-12T08:45:00,held in customs after being refused,2024-08-12T08:45:00,delivery attempted,2024-08-12T08:45:00,shipment returned or being returned to sender,2024-08-12T08:45:00,held in customs after being refused,2024-08-12T08:45:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edb98,4177664568,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-08-08T10:14:00,awaiting further instructions,2024-08-08T10:50:00,released by customs. clearance complete.,2024-08-08T11:20:00,arrival at delivery depot,2024-08-08T11:20:00,arrival at delivery depot,2024-08-09T21:24:00,arrival at delivery depot,2024-08-09T21:24:00,arrival at delivery depot,2024-08-10T08:46:00,out for delivery,2024-08-10T08:46:00,delivery attempted,2024-08-10T08:46:00,delivery attempted,2024-08-10T08:46:00,arrival at delivery depot,2024-08-10T08:46:00,out for delivery,2024-08-10T08:46:00,delivery attempted,2024-08-10T08:46:00,delivery attempted,2024-08-10T08:46:00,arrival at delivery depot,2024-08-12T08:43:00,delivered,2024-08-12T08:43:00,delivered,2024-08-12T08:44:00,out for delivery,2024-08-12T08:44:00,out for delivery,2024-08-12T08:45:00,held in customs after being refused,2024-08-12T08:45:00,delivery attempted,2024-08-12T08:45:00,shipment returned or being returned to sender,2024-08-12T08:45:00,held in customs after being refused,2024-08-12T08:45:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edbb2,3235502412,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-21T07:35:00,in transit,2024-12-23T10:14:00,in transit,2024-12-28T07:44:00,in transit,2024-12-28T09:48:00,additional information required for customs clearance,2024-12-28T09:48:00,customs clearance in progress,2024-12-28T09:48:00,released by customs. clearance complete.,2024-12-28T12:47:00,awaiting further instructions,2024-12-29T09:37:00,customs clearance in progress,2024-12-29T10:34:00,arrival scan,2024-12-29T10:37:00,customs clearance in progress,2024-12-29T17:20:00,released by customs. clearance complete.,2024-12-29T20:28:00,arrival at delivery depot,2024-12-30T06:38:00,arrival at delivery depot,2024-12-30T06:48:00,released by customs. clearance complete.,2024-12-31T10:07:00,arrival at delivery depot,2024-12-31T10:22:00,released by customs. clearance complete.,2025-01-01T23:40:00,arrival at delivery depot,2025-01-01T23:40:00,arrival at delivery depot,2025-01-02T06:48:00,arrival at delivery depot,2025-01-02T06:48:00,arrival at delivery depot,2025-01-02T09:43:00,out for delivery,2025-01-02T09:43:00,out for delivery,2025-01-02T12:13:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edc8c,2909539743,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-09T16:34:00,shipment manifested,2024-12-09T16:39:00,released by customs. clearance complete.,2024-12-16T14:04:00,shipment collected,2024-12-16T14:55:00,in transit,2024-12-16T19:56:00,warehouse scan,2024-12-16T22:55:00,warehouse scan,2024-12-17T03:49:00,warehouse scan,2024-12-19T05:56:00,in transit,2024-12-19T15:30:00,in transit,2024-12-19T21:33:00,in transit,2024-12-24T23:10:00,delayed due to circumstances beyond our control - corrective action underway,2024-12-28T09:40:00,arrival at delivery depot,2024-12-31T23:10:00,delayed due to circumstances beyond our control - corrective action underway,2025-01-02T08:19:00,arrival at delivery depot,2025-01-02T09:23:00,out for delivery,2025-01-02T10:19:00,delivery attempted,2025-01-03T08:16:00,transit delay,2025-01-03T08:16:00,arrival at delivery depot,2025-01-04T08:03:00,arrival at delivery depot,2025-01-04T08:03:00,arrival at delivery depot,2025-01-04T08:39:00,out for delivery,2025-01-04T08:39:00,out for delivery,2025-01-04T08:53:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee29e,3739681473,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-06T08:42:00,shipment manifested,2025-01-06T15:45:00,shipment dropped off awaiting carrier collection,2025-01-07T11:04:00,shipment collected,2025-01-07T15:04:00,in transit,2025-01-07T15:05:00,in transit,2025-01-07T21:41:00,warehouse scan,2025-01-08T01:13:00,warehouse scan,2025-01-08T06:30:00,in transit,2025-01-08T07:01:00,additional information required for customs clearance,2025-01-08T09:18:00,tax payment received,2025-01-08T09:19:00,released by customs. clearance complete.,2025-01-09T09:52:00,arrival scan,2025-01-09T12:25:00,in transit,2025-01-10T12:13:00,arrival at delivery depot,2025-01-10T13:10:00,arrival scan,2025-01-10T18:11:00,in transit,2025-01-11T00:19:00,arrival at delivery depot,2025-01-11T19:02:00,shipment ready for collection from pick-up point,2025-01-14T10:11:00,out for delivery,2025-01-14T11:48:00,awaiting further instructions,2025-01-14T15:42:00,delivery attempted,2025-01-15T18:25:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-15T20:49:00,arrival at delivery depot,2025-01-16T15:38:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee2e1,74367045-ee42-4c93-a960-f452bcb6fb3b-42981,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-21T07:35:00,in transit,2024-12-23T10:14:00,in transit,2024-12-28T07:44:00,in transit,2024-12-28T09:48:00,additional information required for customs clearance,2024-12-28T09:48:00,customs clearance in progress,2024-12-28T09:48:00,released by customs. clearance complete.,2024-12-28T12:48:00,awaiting further instructions,2024-12-29T09:37:00,customs clearance in progress,2024-12-29T10:35:00,arrival scan,2024-12-29T10:37:00,customs clearance in progress,2024-12-29T15:23:00,arrival at delivery depot,2024-12-29T15:48:00,released by customs. clearance complete.,2024-12-30T08:29:00,arrival at delivery depot,2024-12-30T08:51:00,released by customs. clearance complete.,2025-01-01T15:00:00,arrival at delivery depot,2025-01-01T15:00:00,arrival at delivery depot,2025-01-02T06:38:00,arrival at delivery depot,2025-01-02T06:38:00,arrival at delivery depot,2025-01-02T07:52:00,delivery attempted,2025-01-02T07:52:00,out for delivery,2025-01-02T07:52:00,delivery attempted,2025-01-02T07:52:00,out for delivery,2025-01-02T11:47:00,delivery attempted,2025-01-02T11:47:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee34c,9b721563-2802-44b2-aaea-483197170f84-41717,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-09T16:34:00,shipment manifested,2024-12-09T16:39:00,released by customs. clearance complete.,2024-12-16T14:04:00,shipment collected,2024-12-16T14:55:00,in transit,2024-12-16T19:56:00,warehouse scan,2024-12-16T22:55:00,warehouse scan,2024-12-17T03:49:00,warehouse scan,2024-12-19T05:56:00,in transit,2024-12-19T15:30:00,in transit,2024-12-19T21:33:00,in transit,2024-12-24T23:10:00,delayed due to circumstances beyond our control - corrective action underway,2024-12-28T09:40:00,arrival at delivery depot,2024-12-31T23:10:00,delayed due to circumstances beyond our control - corrective action underway,2025-01-02T08:19:00,arrival at delivery depot,2025-01-02T09:23:00,out for delivery,2025-01-02T10:19:00,delivery attempted,2025-01-03T08:16:00,transit delay,2025-01-03T08:16:00,arrival at delivery depot,2025-01-04T08:03:00,arrival at delivery depot,2025-01-04T08:03:00,arrival at delivery depot,2025-01-04T08:39:00,out for delivery,2025-01-04T08:39:00,out for delivery,2025-01-04T08:53:00,delivery attempted,2025-01-04T08:53:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee37c,3923462738,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-13T07:36:00,in transit,2025-01-14T11:10:00,in transit,2025-01-16T03:39:00,in transit,2025-01-16T05:36:00,customs clearance in progress,2025-01-16T05:46:00,additional information required for customs clearance,2025-01-16T06:34:00,arrival scan,2025-01-16T06:36:00,customs clearance in progress,2025-01-16T11:09:00,awaiting further instructions,2025-01-16T15:51:00,released by customs. clearance complete.,2025-01-16T19:00:00,arrival at delivery depot,2025-01-17T06:58:00,arrival at delivery depot,2025-01-17T08:53:00,out for delivery,2025-01-17T11:08:00,delivery attempted,2025-01-17T11:08:00,delivery attempted,2025-01-17T13:18:00,delivery attempted,2025-01-17T13:18:00,delivery attempted,2025-01-18T07:13:00,arrival at delivery depot,2025-01-18T07:13:00,arrival at delivery depot,2025-01-18T08:59:00,out for delivery,2025-01-18T08:59:00,out for delivery,2025-01-18T10:57:00,delivery rescheduled,2025-01-18T10:57:00,delivery rescheduled,2025-01-18T13:18:00,delivery attempted,2025-01-18T13:18:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee489,0b6dd7d6-d166-410a-a91d-7e4ae9bebc1f-87192,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-10T11:14:00,shipment manifested,2024-12-11T12:17:00,shipment collected,2024-12-11T19:11:00,in transit,2024-12-12T18:31:00,warehouse scan,2024-12-12T22:21:00,warehouse scan,2024-12-13T06:30:00,in transit,2024-12-13T13:52:00,arrival scan,2024-12-13T13:53:00,in transit,2024-12-13T17:48:00,in transit,2024-12-13T21:02:00,arrival scan,2024-12-13T21:19:00,in transit,2024-12-14T21:19:00,export scan,2024-12-14T23:07:00,arrival scan,2024-12-15T16:55:00,export scan,2024-12-15T22:32:00,arrival scan,2024-12-16T06:56:00,in transit,2024-12-16T21:34:00,export scan,2024-12-17T04:00:00,arrival scan,2024-12-17T12:49:00,delivery attempted,2024-12-17T22:07:00,awaiting further instructions,2024-12-19T13:56:00,delivery attempted,2024-12-30T23:07:00,still awaiting further instructions,2024-12-30T23:07:00,return of the package requested,2025-01-07T11:38:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee4ca,cde1c4e2-f86b-471c-9457-56b7b6e4a2e0-91054,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-06T08:42:00,shipment manifested,2025-01-06T15:45:00,shipment dropped off awaiting carrier collection,2025-01-07T11:04:00,shipment collected,2025-01-07T15:04:00,in transit,2025-01-07T15:05:00,in transit,2025-01-07T21:41:00,warehouse scan,2025-01-08T01:13:00,warehouse scan,2025-01-08T06:30:00,in transit,2025-01-08T07:01:00,additional information required for customs clearance,2025-01-08T09:18:00,tax payment received,2025-01-08T09:19:00,released by customs. clearance complete.,2025-01-09T09:52:00,arrival scan,2025-01-09T12:25:00,in transit,2025-01-10T12:13:00,arrival at delivery depot,2025-01-10T13:10:00,arrival scan,2025-01-10T18:11:00,in transit,2025-01-11T00:19:00,arrival at delivery depot,2025-01-11T19:02:00,shipment ready for collection from pick-up point,2025-01-14T10:11:00,out for delivery,2025-01-14T11:48:00,awaiting further instructions,2025-01-14T15:42:00,delivery attempted,2025-01-15T18:25:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-15T20:49:00,arrival at delivery depot,2025-01-16T15:38:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee4d1,3235502412,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-21T07:35:00,in transit,2024-12-23T10:14:00,in transit,2024-12-28T07:44:00,in transit,2024-12-28T09:48:00,additional information required for customs clearance,2024-12-28T09:48:00,customs clearance in progress,2024-12-28T09:48:00,released by customs. clearance complete.,2024-12-28T12:47:00,awaiting further instructions,2024-12-29T09:37:00,customs clearance in progress,2024-12-29T10:34:00,arrival scan,2024-12-29T10:37:00,customs clearance in progress,2024-12-29T17:20:00,released by customs. clearance complete.,2024-12-29T20:28:00,arrival at delivery depot,2024-12-30T06:38:00,arrival at delivery depot,2024-12-30T06:48:00,released by customs. clearance complete.,2024-12-31T10:07:00,arrival at delivery depot,2024-12-31T10:22:00,released by customs. clearance complete.,2025-01-01T23:40:00,arrival at delivery depot,2025-01-01T23:40:00,arrival at delivery depot,2025-01-02T06:48:00,arrival at delivery depot,2025-01-02T06:48:00,arrival at delivery depot,2025-01-02T09:43:00,out for delivery,2025-01-02T09:43:00,out for delivery,2025-01-02T12:13:00,delivery attempted,2025-01-02T12:13:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee594,2909539743,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-09T16:34:00,shipment manifested,2024-12-09T16:39:00,released by customs. clearance complete.,2024-12-16T14:04:00,shipment collected,2024-12-16T14:55:00,in transit,2024-12-16T19:56:00,warehouse scan,2024-12-16T22:55:00,warehouse scan,2024-12-17T03:49:00,warehouse scan,2024-12-19T05:56:00,in transit,2024-12-19T15:30:00,in transit,2024-12-19T21:33:00,in transit,2024-12-24T23:10:00,delayed due to circumstances beyond our control - corrective action underway,2024-12-28T09:40:00,arrival at delivery depot,2024-12-31T23:10:00,delayed due to circumstances beyond our control - corrective action underway,2025-01-02T08:19:00,arrival at delivery depot,2025-01-02T09:23:00,out for delivery,2025-01-02T10:19:00,delivery attempted,2025-01-03T08:16:00,transit delay,2025-01-03T08:16:00,arrival at delivery depot,2025-01-04T08:03:00,arrival at delivery depot,2025-01-04T08:03:00,arrival at delivery depot,2025-01-04T08:39:00,out for delivery,2025-01-04T08:39:00,out for delivery,2025-01-04T08:53:00,delivery attempted,2025-01-04T08:53:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee63e,2909792258,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-10T11:14:00,shipment manifested,2024-12-11T12:17:00,shipment collected,2024-12-11T19:11:00,in transit,2024-12-12T18:31:00,warehouse scan,2024-12-12T22:21:00,warehouse scan,2024-12-13T06:30:00,in transit,2024-12-13T13:52:00,arrival scan,2024-12-13T13:53:00,in transit,2024-12-13T17:48:00,in transit,2024-12-13T21:02:00,arrival scan,2024-12-13T21:19:00,in transit,2024-12-14T21:19:00,export scan,2024-12-14T23:07:00,arrival scan,2024-12-15T16:55:00,export scan,2024-12-15T22:32:00,arrival scan,2024-12-16T06:56:00,in transit,2024-12-16T21:34:00,export scan,2024-12-17T04:00:00,arrival scan,2024-12-17T12:49:00,delivery attempted,2024-12-17T22:07:00,awaiting further instructions,2024-12-19T13:56:00,delivery attempted,2024-12-30T23:07:00,still awaiting further instructions,2024-12-30T23:07:00,return of the package requested,2025-01-07T11:38:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee69a,fd00c83e-4b8e-43cb-a0b5-e5267b81fabd-94067,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-13T07:36:00,in transit,2025-01-14T11:10:00,in transit,2025-01-16T03:39:00,in transit,2025-01-16T05:36:00,customs clearance in progress,2025-01-16T05:46:00,additional information required for customs clearance,2025-01-16T06:34:00,arrival scan,2025-01-16T06:36:00,customs clearance in progress,2025-01-16T11:09:00,awaiting further instructions,2025-01-16T15:51:00,released by customs. clearance complete.,2025-01-16T19:00:00,arrival at delivery depot,2025-01-17T06:58:00,arrival at delivery depot,2025-01-17T08:53:00,out for delivery,2025-01-17T11:08:00,delivery attempted,2025-01-17T11:08:00,delivery attempted,2025-01-17T13:18:00,delivery attempted,2025-01-17T13:18:00,delivery attempted,2025-01-18T07:13:00,arrival at delivery depot,2025-01-18T07:13:00,arrival at delivery depot,2025-01-18T08:59:00,out for delivery,2025-01-18T08:59:00,out for delivery,2025-01-18T10:57:00,delivery rescheduled,2025-01-18T10:57:00,delivery rescheduled,2025-01-18T13:18:00,delivery attempted,2025-01-18T13:18:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eec46,f8f436cc-e17d-4cab-a88d-410292b5a7f6-37995,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-21T13:52:00,valid receiver's tax id required for customs clearance,2024-12-23T07:53:00,in transit,2024-12-23T08:25:00,valid receiver's tax id required for customs clearance,2024-12-23T15:09:00,additional information required for customs clearance,2024-12-23T23:21:00,customs clearance in progress,2024-12-24T09:09:00,released by customs. clearance complete.,2024-12-26T08:27:00,valid receiver's tax id required for customs clearance,2024-12-27T07:02:00,valid receiver's tax id required for customs clearance,2024-12-28T02:06:00,in transit,2024-12-28T10:20:00,valid receiver's tax id required for customs clearance,2024-12-28T12:46:00,arrival scan,2024-12-28T12:46:00,arrival scan,2024-12-28T21:59:00,in transit,2024-12-28T21:59:00,in transit,2024-12-29T17:17:00,arrival scan,2024-12-29T17:17:00,arrival scan,2024-12-29T21:07:00,in transit,2024-12-29T21:07:00,in transit,2024-12-30T01:58:00,arrival scan,2024-12-30T01:58:00,arrival scan,2024-12-30T02:14:00,in transit,2024-12-30T02:14:00,in transit,2024-12-31T05:34:00,out for delivery,2024-12-31T05:34:00,out for delivery,2024-12-31T11:50:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,
