_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan
67d7c10c380fe7c6439edbb1,2c52b18a-3002-4279-982c-088a92ba4d38-14309,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-11T16:25:53,shipment manifested,2024-12-12T11:22:00,shipment collected,2024-12-12T16:25:00,in transit,2024-12-13T02:43:00,in transit,2024-12-13T02:43:00,released by customs. clearance complete.,2024-12-13T04:40:00,in transit,2024-12-13T05:19:00,in transit,2024-12-13T13:00:00,warehouse scan,2024-12-13T14:37:00,in transit,2024-12-13T15:39:00,in transit,2024-12-13T16:56:00,in transit,2024-12-13T20:17:00,warehouse scan,2024-12-14T04:04:00,warehouse scan,2024-12-14T22:00:00,in transit,2024-12-14T22:00:00,warehouse scan,2024-12-15T03:36:00,warehouse scan,2024-12-16T16:07:00,in transit,2024-12-16T16:26:00,in transit,2024-12-19T01:37:00,in transit,2024-12-19T01:38:00,warehouse scan,2024-12-19T01:39:00,customs clearance in progress,2024-12-19T19:18:00,warehouse scan,2024-12-19T19:21:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439edbd6,93e287bd-d00d-427a-9245-5011af2c8205-62116,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-11T16:25:53,shipment manifested,2024-12-12T11:23:00,shipment collected,2024-12-12T16:24:00,in transit,2024-12-13T02:46:00,in transit,2024-12-13T02:46:00,released by customs. clearance complete.,2024-12-13T04:40:00,in transit,2024-12-13T05:19:00,in transit,2024-12-13T13:00:00,warehouse scan,2024-12-13T14:37:00,in transit,2024-12-13T15:52:00,in transit,2024-12-13T16:56:00,in transit,2024-12-13T20:17:00,warehouse scan,2024-12-14T04:04:00,warehouse scan,2024-12-14T22:00:00,in transit,2024-12-14T22:00:00,warehouse scan,2024-12-15T03:36:00,warehouse scan,2024-12-16T16:07:00,in transit,2024-12-16T16:26:00,in transit,2024-12-19T01:24:00,in transit,2024-12-19T01:25:00,warehouse scan,2024-12-19T01:26:00,customs clearance in progress,2024-12-19T19:18:00,warehouse scan,2024-12-19T19:21:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ede58,8c4e375d-62d9-4bc1-9dce-4049212de919-81466,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-04T16:27:00,in transit,2025-01-04T16:57:00,in transit,2025-01-04T23:02:00,in transit,2025-01-05T15:49:00,customs clearance delay,2025-01-05T21:06:00,in transit,2025-01-06T00:07:00,in transit,2025-01-06T00:07:00,in transit,2025-01-06T07:57:00,customs clearance delay,2025-01-06T07:57:00,customs clearance delay,2025-01-06T21:34:00,in transit,2025-01-06T21:34:00,in transit,2025-01-06T21:56:00,in transit,2025-01-06T21:56:00,in transit,2025-01-06T21:58:00,in transit,2025-01-07T01:36:00,in transit,2025-01-07T01:36:00,in transit,2025-01-07T01:37:00,warehouse scan,2025-01-07T01:37:00,warehouse scan,2025-01-07T06:20:00,customs clearance delay,2025-01-07T06:20:00,customs clearance delay,2025-01-07T23:46:00,warehouse scan,2025-01-07T23:46:00,warehouse scan,2025-01-08T18:30:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee3ce,8cebb31d-0418-487b-8acf-fc156d406681-52155,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T09:29:53,shipment manifested,2025-01-02T17:58:00,shipment collected,2025-01-02T17:58:00,in transit,2025-01-03T00:19:00,in transit,2025-01-03T02:20:00,in transit,2025-01-03T03:18:00,in transit,2025-01-03T15:00:00,warehouse scan,2025-01-03T17:22:00,in transit,2025-01-03T21:35:00,in transit,2025-01-03T22:56:00,in transit,2025-01-04T08:00:00,warehouse scan,2025-01-04T08:58:00,in transit,2025-01-05T09:22:00,in transit,2025-01-05T09:42:00,in transit,2025-01-05T17:32:00,warehouse scan,2025-01-06T20:25:00,warehouse scan,2025-01-07T03:09:00,in transit,2025-01-07T03:51:00,in transit,2025-01-07T15:45:00,warehouse scan,2025-01-07T21:17:00,in transit,2025-01-07T21:25:00,in transit,2025-01-08T02:04:00,warehouse scan,2025-01-08T03:02:00,in transit,2025-01-08T05:52:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee3d8,8cebb31d-0418-487b-8acf-fc156d406681-75971,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T09:29:52,shipment manifested,2025-01-02T18:02:00,shipment collected,2025-01-02T18:02:00,in transit,2025-01-03T00:19:00,in transit,2025-01-03T02:20:00,in transit,2025-01-03T03:18:00,in transit,2025-01-03T15:00:00,warehouse scan,2025-01-03T17:21:00,in transit,2025-01-03T21:35:00,in transit,2025-01-03T22:56:00,in transit,2025-01-04T08:00:00,warehouse scan,2025-01-04T09:00:00,in transit,2025-01-05T09:22:00,in transit,2025-01-05T09:42:00,in transit,2025-01-05T17:32:00,warehouse scan,2025-01-06T20:25:00,warehouse scan,2025-01-07T03:09:00,in transit,2025-01-07T03:51:00,in transit,2025-01-07T15:45:00,warehouse scan,2025-01-07T21:17:00,in transit,2025-01-07T21:25:00,in transit,2025-01-08T02:04:00,warehouse scan,2025-01-08T03:08:00,in transit,2025-01-08T05:52:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee3f7,8cebb31d-0418-487b-8acf-fc156d406681-32611,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T09:29:52,shipment manifested,2025-01-02T18:03:00,shipment collected,2025-01-02T18:03:00,in transit,2025-01-03T00:18:00,in transit,2025-01-03T02:20:00,in transit,2025-01-03T03:18:00,in transit,2025-01-03T15:00:00,warehouse scan,2025-01-03T17:25:00,in transit,2025-01-03T21:35:00,in transit,2025-01-03T22:56:00,in transit,2025-01-04T08:00:00,warehouse scan,2025-01-04T08:58:00,in transit,2025-01-05T09:22:00,in transit,2025-01-05T09:42:00,in transit,2025-01-05T17:32:00,warehouse scan,2025-01-06T20:25:00,warehouse scan,2025-01-07T03:09:00,in transit,2025-01-07T03:51:00,in transit,2025-01-07T15:45:00,warehouse scan,2025-01-07T21:17:00,in transit,2025-01-07T21:25:00,in transit,2025-01-08T02:04:00,warehouse scan,2025-01-08T03:16:00,in transit,2025-01-08T05:52:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee3f8,8cebb31d-0418-487b-8acf-fc156d406681-21722,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T09:29:53,shipment manifested,2025-01-02T18:03:00,shipment collected,2025-01-02T18:03:00,in transit,2025-01-03T00:18:00,in transit,2025-01-03T02:20:00,in transit,2025-01-03T03:18:00,in transit,2025-01-03T15:00:00,warehouse scan,2025-01-03T17:23:00,in transit,2025-01-03T21:35:00,in transit,2025-01-03T22:56:00,in transit,2025-01-04T08:00:00,warehouse scan,2025-01-04T09:01:00,in transit,2025-01-05T09:22:00,in transit,2025-01-05T09:42:00,in transit,2025-01-05T17:32:00,warehouse scan,2025-01-06T20:25:00,warehouse scan,2025-01-07T03:09:00,in transit,2025-01-07T03:51:00,in transit,2025-01-07T15:45:00,warehouse scan,2025-01-07T21:17:00,in transit,2025-01-07T21:25:00,in transit,2025-01-08T02:04:00,warehouse scan,2025-01-08T02:47:00,in transit,2025-01-08T05:52:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee403,8cebb31d-0418-487b-8acf-fc156d406681-35554,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T09:29:52,shipment manifested,2025-01-02T17:59:00,shipment collected,2025-01-02T17:59:00,in transit,2025-01-03T00:19:00,in transit,2025-01-03T02:20:00,in transit,2025-01-03T03:18:00,in transit,2025-01-03T15:00:00,warehouse scan,2025-01-03T17:23:00,in transit,2025-01-03T21:35:00,in transit,2025-01-03T22:56:00,in transit,2025-01-04T08:00:00,warehouse scan,2025-01-04T09:10:00,in transit,2025-01-05T09:22:00,in transit,2025-01-05T09:42:00,in transit,2025-01-05T17:32:00,warehouse scan,2025-01-06T20:25:00,warehouse scan,2025-01-07T03:09:00,in transit,2025-01-07T03:51:00,in transit,2025-01-07T15:45:00,warehouse scan,2025-01-07T21:17:00,in transit,2025-01-07T21:25:00,in transit,2025-01-08T02:04:00,warehouse scan,2025-01-08T03:04:00,in transit,2025-01-08T05:52:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee409,8cebb31d-0418-487b-8acf-fc156d406681-46665,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T09:29:53,shipment manifested,2025-01-02T17:58:00,shipment collected,2025-01-02T17:58:00,in transit,2025-01-03T02:20:00,in transit,2025-01-03T03:18:00,in transit,2025-01-03T15:00:00,warehouse scan,2025-01-03T17:04:00,in transit,2025-01-03T21:35:00,in transit,2025-01-03T22:56:00,in transit,2025-01-04T08:00:00,warehouse scan,2025-01-04T09:06:00,in transit,2025-01-05T09:22:00,in transit,2025-01-05T09:42:00,in transit,2025-01-05T17:32:00,warehouse scan,2025-01-06T20:25:00,warehouse scan,2025-01-07T03:09:00,in transit,2025-01-07T03:51:00,in transit,2025-01-07T15:45:00,warehouse scan,2025-01-07T21:17:00,in transit,2025-01-07T21:25:00,in transit,2025-01-07T21:52:00,customs clearance delay,2025-01-08T02:04:00,warehouse scan,2025-01-08T03:00:00,in transit,2025-01-08T05:52:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee410,8cebb31d-0418-487b-8acf-fc156d406681-46651,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T09:29:53,shipment manifested,2025-01-02T18:03:00,shipment collected,2025-01-02T18:03:00,in transit,2025-01-03T00:18:00,in transit,2025-01-03T02:20:00,in transit,2025-01-03T03:18:00,in transit,2025-01-03T15:00:00,warehouse scan,2025-01-03T17:24:00,in transit,2025-01-03T21:35:00,in transit,2025-01-03T22:56:00,in transit,2025-01-04T08:00:00,warehouse scan,2025-01-04T09:06:00,in transit,2025-01-05T09:22:00,in transit,2025-01-05T09:42:00,in transit,2025-01-05T17:32:00,warehouse scan,2025-01-06T20:25:00,warehouse scan,2025-01-07T03:09:00,in transit,2025-01-07T03:51:00,in transit,2025-01-07T15:45:00,warehouse scan,2025-01-07T21:17:00,in transit,2025-01-07T21:25:00,in transit,2025-01-08T02:04:00,warehouse scan,2025-01-08T03:05:00,in transit,2025-01-08T05:52:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee415,8cebb31d-0418-487b-8acf-fc156d406681-36763,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T09:29:53,shipment manifested,2025-01-02T17:59:00,shipment collected,2025-01-02T17:59:00,in transit,2025-01-03T00:19:00,in transit,2025-01-03T02:20:00,in transit,2025-01-03T03:18:00,in transit,2025-01-03T15:00:00,warehouse scan,2025-01-03T17:23:00,in transit,2025-01-03T21:35:00,in transit,2025-01-03T22:56:00,in transit,2025-01-04T08:00:00,warehouse scan,2025-01-04T09:06:00,in transit,2025-01-05T09:22:00,in transit,2025-01-05T09:42:00,in transit,2025-01-05T17:32:00,warehouse scan,2025-01-06T20:25:00,warehouse scan,2025-01-07T03:09:00,in transit,2025-01-07T03:51:00,in transit,2025-01-07T15:45:00,warehouse scan,2025-01-07T21:17:00,in transit,2025-01-07T21:25:00,in transit,2025-01-08T02:04:00,warehouse scan,2025-01-08T03:04:00,in transit,2025-01-08T05:52:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee417,8cebb31d-0418-487b-8acf-fc156d406681-65601,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T09:29:52,shipment manifested,2025-01-02T17:59:00,shipment collected,2025-01-02T17:59:00,in transit,2025-01-03T01:47:00,in transit,2025-01-03T02:20:00,in transit,2025-01-03T03:18:00,in transit,2025-01-03T15:00:00,warehouse scan,2025-01-03T17:06:00,in transit,2025-01-03T21:35:00,in transit,2025-01-03T22:56:00,in transit,2025-01-04T08:00:00,warehouse scan,2025-01-04T08:58:00,in transit,2025-01-05T09:22:00,in transit,2025-01-05T09:42:00,in transit,2025-01-05T17:32:00,warehouse scan,2025-01-06T20:25:00,warehouse scan,2025-01-07T03:09:00,in transit,2025-01-07T03:51:00,in transit,2025-01-07T15:45:00,warehouse scan,2025-01-07T21:17:00,in transit,2025-01-07T21:25:00,in transit,2025-01-08T02:04:00,warehouse scan,2025-01-08T03:03:00,in transit,2025-01-08T05:52:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee428,8cebb31d-0418-487b-8acf-fc156d406681-35682,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T09:29:53,shipment manifested,2025-01-02T18:02:00,shipment collected,2025-01-02T18:02:00,in transit,2025-01-03T00:18:00,in transit,2025-01-03T02:20:00,in transit,2025-01-03T03:18:00,in transit,2025-01-03T15:00:00,warehouse scan,2025-01-03T17:24:00,in transit,2025-01-03T21:35:00,in transit,2025-01-03T22:56:00,in transit,2025-01-04T08:00:00,warehouse scan,2025-01-04T08:52:00,in transit,2025-01-05T09:22:00,in transit,2025-01-05T09:42:00,in transit,2025-01-05T17:32:00,warehouse scan,2025-01-06T20:25:00,warehouse scan,2025-01-07T03:09:00,in transit,2025-01-07T03:51:00,in transit,2025-01-07T15:45:00,warehouse scan,2025-01-07T21:17:00,in transit,2025-01-07T21:25:00,in transit,2025-01-08T02:04:00,warehouse scan,2025-01-08T03:16:00,in transit,2025-01-08T05:52:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eea91,bf6d5c4b-cac8-4ae7-9c43-4f9e6486e7ad-62219,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-07T19:50:34,shipment manifested,2025-01-08T15:28:00,shipment collected,2025-01-08T17:00:00,in transit,2025-01-08T22:29:00,warehouse scan,2025-01-10T00:56:00,in transit,2025-01-10T00:56:00,released by customs. clearance complete.,2025-01-10T03:54:00,in transit,2025-01-10T04:57:00,in transit,2025-01-10T13:00:00,warehouse scan,2025-01-10T16:13:00,in transit,2025-01-10T16:14:00,in transit,2025-01-10T18:19:00,in transit,2025-01-10T20:47:00,warehouse scan,2025-01-10T23:44:00,in transit,2025-01-11T03:53:00,warehouse scan,2025-01-12T00:25:00,in transit,2025-01-12T11:25:00,in transit,2025-01-12T11:33:00,in transit,2025-01-12T15:38:00,warehouse scan,2025-01-12T19:45:00,in transit,2025-01-12T20:37:00,in transit,2025-01-12T22:43:00,warehouse scan,2025-01-13T01:11:00,in transit,2025-01-13T04:42:00,customs clearance in progress,2025-01-13T07:39:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eecc9,1Z7E524X0496687117,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-01T18:50:45,shipment manifested,2025-01-02T09:37:00,shipment dropped off awaiting carrier collection,2025-01-02T09:37:52,shipment dropped off awaiting carrier collection,2025-01-02T14:28:04,shipment collected,2025-01-02T15:47:01,in transit,2025-01-02T16:30:00,in transit,2025-01-02T20:52:00,in transit,2025-01-02T21:11:04,export scan,2025-01-02T22:25:00,in transit,2025-01-02T23:43:00,in transit,2025-01-03T07:42:45,in transit,2025-01-03T07:47:49,customs clearance delay,2025-01-03T07:47:49,internal activity scan,2025-01-03T09:26:16,warehouse scan,2025-01-03T10:10:47,additional information required for customs clearance,2025-01-03T10:10:47,internal activity scan,2025-01-03T10:10:47,customs clearance delay,2025-01-06T09:51:41,warehouse scan,2025-01-07T09:32:39,warehouse scan,2025-01-07T10:11:55,customs clearance in progress,2025-01-07T10:11:55,additional information required for customs clearance,2025-01-07T12:38:18,customs clearance in progress,2025-01-07T12:38:18,clearance has been delayed by customs or other government agency,2025-01-07T12:39:37,released by customs. clearance complete.,2025-01-07T12:39:37,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef4bf,1Z7E524X0497765530,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-08T22:30:00,in transit,2025-01-08T23:43:00,in transit,2025-01-09T03:00:00,in transit,2025-01-09T08:12:00,delay due to adverse weather conditions,2025-01-09T10:10:00,in transit,2025-01-09T11:39:29,in transit,2025-01-09T12:42:18,in transit,2025-01-09T13:04:19,new instructions received - we updated the delivery information for your package,2025-01-09T13:40:18,shipment on hold after request,2025-01-09T14:48:06,new instructions received - we updated the delivery information for your package,2025-01-10T02:14:00,in transit,2025-01-10T02:35:00,in transit,2025-01-10T10:05:45,in transit,2025-01-10T10:45:36,out for delivery,2025-01-10T14:23:12,out for delivery,2025-01-10T14:23:12,out for delivery,2025-01-10T15:37:25,delivered,2025-01-10T15:37:25,delivered,2025-01-10T16:06:22,rescheduled delivery due to updated address,2025-01-10T16:06:22,customs clearance delay,2025-01-10T16:06:22,rescheduled delivery due to updated address,2025-01-10T16:06:22,customs clearance delay,2025-01-16T15:45:47,delivered,2025-01-16T15:45:47,delivered,2025-01-17T11:38:06,rescheduled delivery due to updated address,2025-01-17T11:38:06,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef742,b1526b44-8916-451c-a111-51f5cb14140a-57153,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-05T10:00:55,shipment manifested,2024-12-06T15:00:00,shipment collected,2024-12-06T18:23:00,in transit,2024-12-06T18:51:00,in transit,2024-12-06T18:51:00,in transit,2024-12-08T22:42:00,in transit,2024-12-08T22:42:00,released by customs. clearance complete.,2024-12-10T03:06:00,in transit,2024-12-10T23:44:00,in transit,2024-12-11T07:20:00,warehouse scan,2024-12-11T07:55:00,in transit,2024-12-11T12:04:00,in transit,2024-12-11T15:47:00,in transit,2024-12-11T15:49:00,warehouse scan,2024-12-12T08:00:00,in transit,2024-12-12T08:12:00,in transit,2024-12-12T15:39:00,warehouse scan,2024-12-13T02:30:00,in transit,2024-12-13T02:30:00,warehouse scan,2024-12-14T00:27:00,in transit,2024-12-14T09:09:00,in transit,2024-12-14T21:18:00,warehouse scan,2024-12-15T01:47:00,in transit,2024-12-15T19:18:00,in transit,2024-12-16T16:09:00,in transit,2024-12-16T18:20:00,warehouse scan,2024-12-16T20:56:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef79b,a3bd09b4-0d60-4ef8-80e5-53af33ee3da6-60006,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-11-06T22:13:50,shipment manifested,2024-11-07T15:20:00,shipment collected,2024-11-07T18:10:00,shipment collected,2024-11-07T18:10:00,in transit,2024-11-07T22:40:00,warehouse scan,2024-11-08T02:44:00,in transit,2024-11-08T03:09:00,in transit,2024-11-08T06:21:00,in transit,2024-11-08T07:10:00,warehouse scan,2024-11-08T08:34:00,in transit,2024-11-08T17:52:00,warehouse scan,2024-11-08T20:35:00,in transit,2024-11-08T22:00:00,warehouse scan,2024-11-09T03:58:00,warehouse scan,2024-11-09T22:33:00,in transit,2024-11-09T23:04:00,in transit,2024-11-10T20:26:00,in transit,2024-11-10T20:51:00,customs clearance delay,2024-11-10T21:54:00,in transit,2024-11-11T11:23:00,in transit,2024-11-11T21:27:00,warehouse scan,2024-11-12T18:01:00,customs clearance delay,2024-11-12T21:47:00,warehouse scan,2024-11-13T09:10:00,in transit,2024-11-13T20:33:00,in transit,2024-11-13T21:46:00,warehouse scan,2024-11-15T00:57:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef845,88e0cd95-3386-4d0e-b897-4a983c00b82d-19074,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-08T14:23:02,shipment manifested,2024-12-09T06:45:00,customs clearance delay,2024-12-09T16:49:00,shipment collected,2024-12-10T17:34:00,warehouse scan,2024-12-11T11:29:00,customs clearance delay,2024-12-11T17:41:00,in transit,2024-12-11T18:02:00,in transit,2024-12-11T18:39:00,in transit,2024-12-13T03:50:00,in transit,2024-12-13T15:18:00,in transit,2024-12-13T23:38:00,in transit,2024-12-14T06:25:00,warehouse scan,2024-12-16T00:42:00,in transit,2024-12-16T11:13:00,customs clearance delay,2024-12-16T19:36:00,in transit,2024-12-16T21:15:00,in transit,2024-12-17T01:48:00,in transit,2024-12-17T19:12:00,customs clearance delay,2024-12-17T22:09:00,in transit,2024-12-17T22:09:00,in transit,2024-12-17T22:24:00,in transit,2024-12-17T22:24:00,in transit,2024-12-18T15:53:00,in transit,2024-12-18T15:53:00,in transit,2024-12-18T15:54:00,warehouse scan,2024-12-18T15:54:00,warehouse scan,2024-12-18T15:56:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef846,88e0cd95-3386-4d0e-b897-4a983c00b82d-25345,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-08T14:23:02,shipment manifested,2024-12-09T06:45:00,customs clearance delay,2024-12-09T16:49:00,shipment collected,2024-12-09T20:25:00,in transit,2024-12-10T17:34:00,warehouse scan,2024-12-11T11:29:00,customs clearance delay,2024-12-11T17:41:00,in transit,2024-12-11T18:02:00,in transit,2024-12-11T18:39:00,in transit,2024-12-13T02:30:00,in transit,2024-12-13T03:50:00,in transit,2024-12-13T23:38:00,in transit,2024-12-14T06:25:00,warehouse scan,2024-12-15T18:44:00,in transit,2024-12-15T19:25:00,in transit,2024-12-16T01:36:00,in transit,2024-12-16T11:13:00,customs clearance delay,2024-12-16T21:11:00,in transit,2024-12-16T21:18:00,in transit,2024-12-16T21:18:00,in transit,2024-12-16T21:19:00,in transit,2024-12-16T21:20:00,in transit,2024-12-17T01:53:00,in transit,2024-12-17T01:53:00,in transit,2024-12-17T01:54:00,warehouse scan,2024-12-17T01:54:00,warehouse scan,2024-12-17T12:12:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ef9d6,45988942-119e-47ee-a2dc-a1d83643c0be-68368,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-25T17:23:53,shipment manifested,2024-12-27T15:16:00,shipment collected,2024-12-27T17:48:00,in transit,2024-12-27T18:14:00,in transit,2024-12-27T19:11:00,in transit,2024-12-27T22:16:00,warehouse scan,2024-12-28T04:35:00,in transit,2024-12-29T21:52:00,released by customs. clearance complete.,2024-12-29T21:52:00,in transit,2024-12-29T21:56:00,warehouse scan,2024-12-30T23:45:00,in transit,2025-01-02T02:40:00,in transit,2025-01-02T14:10:00,in transit,2025-01-02T15:00:00,warehouse scan,2025-01-02T15:55:00,in transit,2025-01-02T17:10:00,in transit,2025-01-02T20:04:00,warehouse scan,2025-01-03T03:07:00,in transit,2025-01-03T04:19:00,in transit,2025-01-03T12:39:00,in transit,2025-01-03T19:29:00,warehouse scan,2025-01-03T22:15:00,warehouse scan,2025-01-05T18:15:00,in transit,2025-01-05T18:17:00,in transit,2025-01-05T20:01:00,warehouse scan,2025-01-06T01:17:00,in transit,2025-01-06T03:12:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efb3e,6df2bd03-6614-4bc5-9e74-9cff2eec1a79-91530,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-03T16:46:31,shipment manifested,2025-01-06T09:08:00,shipment collected,2025-01-06T16:49:00,in transit,2025-01-06T19:36:00,in transit,2025-01-06T21:57:00,released by customs. clearance complete.,2025-01-06T21:57:00,in transit,2025-01-07T03:50:00,in transit,2025-01-07T04:44:00,in transit,2025-01-07T11:00:00,warehouse scan,2025-01-07T16:31:00,in transit,2025-01-07T17:58:00,in transit,2025-01-07T22:08:00,in transit,2025-01-08T02:30:00,warehouse scan,2025-01-08T07:45:00,warehouse scan,2025-01-08T08:50:00,in transit,2025-01-08T20:59:00,in transit,2025-01-08T23:21:00,in transit,2025-01-09T07:58:00,warehouse scan,2025-01-09T09:03:00,in transit,2025-01-09T16:46:00,in transit,2025-01-11T09:32:00,in transit,2025-01-11T13:54:00,warehouse scan,2025-01-13T03:26:00,released by customs. clearance complete.,2025-01-13T05:40:00,warehouse scan,2025-01-13T09:30:00,delivery failed,2025-01-13T11:58:00,warehouse scan,2025-01-13T23:37:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efd03,88e0cd95-3386-4d0e-b897-4a983c00b82d-19074,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-08T14:23:02,shipment manifested,2024-12-09T06:45:00,customs clearance delay,2024-12-09T16:49:00,shipment collected,2024-12-10T17:34:00,warehouse scan,2024-12-11T11:29:00,customs clearance delay,2024-12-11T17:41:00,in transit,2024-12-11T18:02:00,in transit,2024-12-11T18:39:00,in transit,2024-12-13T03:50:00,in transit,2024-12-13T15:18:00,in transit,2024-12-13T23:38:00,in transit,2024-12-14T06:25:00,warehouse scan,2024-12-16T00:42:00,in transit,2024-12-16T11:13:00,customs clearance delay,2024-12-16T19:36:00,in transit,2024-12-16T21:15:00,in transit,2024-12-17T01:48:00,in transit,2024-12-17T19:12:00,customs clearance delay,2024-12-17T22:09:00,in transit,2024-12-17T22:09:00,in transit,2024-12-17T22:24:00,in transit,2024-12-17T22:24:00,in transit,2024-12-18T15:53:00,in transit,2024-12-18T15:53:00,in transit,2024-12-18T15:54:00,warehouse scan,2024-12-18T15:54:00,warehouse scan,2024-12-18T15:56:00,customs clearance delay,2024-12-18T15:56:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,
