_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan
67d7c106380fe7c64399b25a,2047937043,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-13T14:16:56,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c106380fe7c64399b25b,4036581290,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-31T12:58:14,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c106380fe7c64399b25d,JD014600011939891787,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-14T12:27:29,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c106380fe7c64399b261,JD014600011918867336,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-26T18:15:26,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c106380fe7c64399b262,7500497815,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-26T18:15:26,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c106380fe7c64399b263,2967772846,a1630cac-f11e-45eb-ba58-de00a0c48748,2024-12-27T17:25:39,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c106380fe7c64399b264,JD014600011941418511,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-13T16:59:51,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c106380fe7c64399b265,JD014600011941418557,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-13T16:59:51,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c106380fe7c64399b26b,JD014600011941418562,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-13T16:59:51,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c106380fe7c64399b26f,JD014600011929677594,a1630cac-f11e-45eb-ba58-de00a0c48748,2025-01-06T08:23:06,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d426b,TI4728770,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2024-12-30T00:00:00,shipment manifested,2024-12-30T15:00:00,in transit,2024-12-30T15:00:00,shipment collected,2024-12-30T16:03:00,in transit,2025-01-01T20:06:00,in transit,2025-01-02T07:16:00,warehouse scan,2025-01-02T08:16:00,out for delivery,2025-01-02T13:36:00,delivered,2025-01-04T00:00:00,billing information received,2025-01-13T11:11:04,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d4379,TI5798216,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-02T00:00:00,shipment manifested,2025-01-03T16:03:00,in transit,2025-01-03T16:03:00,shipment collected,2025-01-03T17:30:00,in transit,2025-01-06T08:57:00,warehouse scan,2025-01-07T00:35:00,warehouse scan,2025-01-07T02:06:00,out for delivery,2025-01-07T11:53:00,delivered,2025-01-11T00:00:00,billing information received,2025-01-15T12:48:24,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d4472,TI5322909,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2024-12-31T00:00:00,shipment manifested,2025-01-02T17:02:00,in transit,2025-01-02T17:02:00,in transit,2025-01-03T01:06:15,in transit,2025-01-03T06:29:00,warehouse scan,2025-01-03T06:32:00,out for delivery,2025-01-03T08:18:00,out for delivery,2025-01-03T11:51:00,delivered,2025-01-04T00:00:00,billing information received,2025-01-06T17:00:25,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d4488,TI8803017,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-08T00:00:00,shipment manifested,2025-01-08T16:20:00,in transit,2025-01-08T16:20:00,shipment collected,2025-01-08T18:08:00,in transit,2025-01-08T23:42:00,in transit,2025-01-09T04:16:00,warehouse scan,2025-01-09T04:58:00,out for delivery,2025-01-09T13:17:00,delivered,2025-01-11T00:00:00,billing information received,2025-01-14T16:34:17,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d448f,TI8460348,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-08T00:00:00,shipment manifested,2025-01-08T13:33:00,in transit,2025-01-08T13:33:00,shipment collected,2025-01-08T16:44:00,in transit,2025-01-09T11:24:00,in transit,2025-01-10T02:07:00,warehouse scan,2025-01-10T02:08:00,out for delivery,2025-01-10T11:01:00,delivered,2025-01-11T00:00:00,billing information received,2025-01-16T16:38:08,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d46dd,TI5706183,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-02T00:00:00,shipment manifested,2025-01-02T12:32:00,in transit,2025-01-02T12:32:00,shipment collected,2025-01-02T17:12:00,in transit,2025-01-03T00:10:01,warehouse scan,2025-01-03T06:30:00,warehouse scan,2025-01-03T07:13:00,out for delivery,2025-01-03T08:38:00,delivered,2025-01-04T00:00:00,billing information received,2025-01-07T12:41:43,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d4766,TI5757035,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-02T00:00:00,shipment manifested,2025-01-02T14:22:00,in transit,2025-01-02T14:22:00,shipment collected,2025-01-02T19:17:00,in transit,2025-01-03T01:30:36,in transit,2025-01-03T05:07:00,warehouse scan,2025-01-03T06:39:00,out for delivery,2025-01-03T08:57:00,delivered,2025-01-04T00:00:00,billing information received,2025-01-07T17:08:21,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d4790,TI9255498,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-09T00:00:00,shipment manifested,2025-01-10T16:36:00,in transit,2025-01-10T16:36:00,in transit,2025-01-11T03:15:20,in transit,2025-01-11T05:13:00,warehouse scan,2025-01-11T05:15:00,out for delivery,2025-01-13T07:04:00,out for delivery,2025-01-13T08:27:00,out for delivery,2025-01-13T13:41:00,delivered,2025-01-16T16:40:35,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d47df,TI7564616,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-06T00:00:00,shipment manifested,2025-01-06T15:46:00,in transit,2025-01-06T15:46:00,shipment collected,2025-01-06T17:32:00,in transit,2025-01-07T12:09:00,in transit,2025-01-08T00:55:00,warehouse scan,2025-01-08T00:57:00,out for delivery,2025-01-08T15:10:00,delivered,2025-01-11T00:00:00,billing information received,2025-01-17T12:39:05,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d4917,TI5580148,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2024-12-31T00:00:00,shipment manifested,2025-01-02T11:10:00,in transit,2025-01-02T11:10:00,shipment collected,2025-01-02T15:05:00,in transit,2025-01-03T00:13:00,in transit,2025-01-03T04:07:00,warehouse scan,2025-01-03T06:38:00,out for delivery,2025-01-03T07:27:00,out for delivery,2025-01-03T14:09:00,delivered,2025-01-03T16:14:02,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d80a7,TI8377835,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-08T00:00:00,shipment manifested,2025-01-08T13:09:00,in transit,2025-01-08T13:09:00,shipment collected,2025-01-08T13:57:00,shipment collected,2025-01-08T15:50:00,in transit,2025-01-09T02:14:11,in transit,2025-01-09T05:25:00,warehouse scan,2025-01-09T06:55:00,out for delivery,2025-01-09T14:34:00,delivered,2025-01-11T00:00:00,billing information received,2025-01-18T12:37:42,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d8183,TI5195391,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2024-12-30T00:00:00,shipment manifested,2024-12-30T13:09:00,in transit,2024-12-30T13:09:00,shipment collected,2024-12-30T16:23:00,in transit,2024-12-30T21:34:00,in transit,2024-12-31T02:31:00,warehouse scan,2024-12-31T02:36:00,out for delivery,2025-01-01T22:52:00,out for delivery,2025-01-02T13:05:00,delivered,2025-01-04T00:00:00,billing information received,2025-01-09T17:53:39,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d838d,TI6606941,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-03T00:00:00,shipment manifested,2025-01-03T15:21:00,in transit,2025-01-03T15:21:00,shipment collected,2025-01-03T18:27:00,in transit,2025-01-03T20:46:22,in transit,2025-01-04T01:45:00,warehouse scan,2025-01-04T02:05:00,out for delivery,2025-01-06T15:14:00,delivery attempted,2025-01-06T15:14:00,delivery attempted,2025-01-06T15:22:05,shipment ready for collection from pick-up point,2025-01-07T15:43:50,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d8466,TI7031912,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-06T00:00:00,shipment manifested,2025-01-06T15:23:00,in transit,2025-01-06T15:23:00,shipment collected,2025-01-07T00:22:00,warehouse scan,2025-01-07T07:01:00,out for delivery,2025-01-07T07:01:00,warehouse scan,2025-01-07T09:17:00,out for delivery,2025-01-07T11:23:00,delivery attempted,2025-01-07T11:23:00,delivery attempted,2025-01-07T11:24:00,delivered,2025-01-07T11:46:37,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d8543,TI8295663,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-07T00:00:00,shipment manifested,2025-01-07T14:51:00,in transit,2025-01-07T14:51:00,shipment collected,2025-01-07T17:56:00,in transit,2025-01-08T10:19:00,warehouse scan,2025-01-09T00:37:00,warehouse scan,2025-01-09T00:39:00,out for delivery,2025-01-09T08:54:00,out for delivery,2025-01-09T11:17:00,delivered,2025-01-11T00:00:00,billing information received,2025-01-13T13:12:08,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d85eb,TI8451831,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-07T17:28:00,shipment collected,2025-01-07T19:11:00,in transit,2025-01-08T00:00:00,shipment manifested,2025-01-08T00:39:00,warehouse scan,2025-01-08T07:30:00,warehouse scan,2025-01-08T08:50:00,out for delivery,2025-01-08T12:45:00,delivery attempted,2025-01-08T12:45:00,delivery attempted,2025-01-08T14:33:35,shipment ready for collection from pick-up point,2025-01-08T14:34:12,delivered,2025-01-08T14:34:12,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d8b21,CB3879257,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-20T00:00:00,shipment manifested,2025-01-20T14:16:00,in transit,2025-01-20T14:16:00,shipment collected,2025-01-20T16:09:00,in transit,2025-01-20T21:49:18,in transit,2025-01-21T00:35:00,warehouse scan,2025-01-21T00:37:00,out for delivery,2025-01-21T07:43:00,out for delivery,2025-01-21T15:00:00,delivered,2025-01-25T00:00:00,billing information received,2025-01-26T12:29:31,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d905f,TI4935940,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2024-12-30T00:00:00,shipment manifested,2024-12-30T15:01:00,in transit,2024-12-30T15:01:00,shipment collected,2024-12-30T16:26:00,in transit,2024-12-31T11:42:00,in transit,2025-01-02T04:02:47,warehouse scan,2025-01-02T04:04:00,out for delivery,2025-01-02T04:24:00,out for delivery,2025-01-02T08:19:00,delivered,2025-01-04T00:00:00,billing information received,2025-01-07T17:33:51,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d96c1,CB0909887,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-13T00:00:00,shipment manifested,2025-01-13T15:45:00,in transit,2025-01-13T15:45:00,shipment collected,2025-01-13T17:18:00,in transit,2025-01-14T03:11:02,warehouse scan,2025-01-14T14:29:00,warehouse scan,2025-01-15T00:06:00,warehouse scan,2025-01-15T07:27:00,out for delivery,2025-01-15T09:25:00,delivered,2025-01-18T00:00:00,billing information received,2025-01-18T12:27:44,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d9765,TI9762101,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-10T00:00:00,shipment manifested,2025-01-10T15:42:00,in transit,2025-01-10T15:42:00,shipment collected,2025-01-10T16:45:00,in transit,2025-01-12T17:52:00,in transit,2025-01-13T06:54:00,out for delivery,2025-01-13T06:55:00,warehouse scan,2025-01-13T07:13:00,out for delivery,2025-01-13T08:24:00,out for delivery,2025-01-13T09:58:00,delivered,2025-01-13T16:42:44,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439db4a6,TI5498980,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2024-12-31T00:00:00,shipment manifested,2025-01-02T13:27:00,in transit,2025-01-02T13:27:00,shipment collected,2025-01-02T15:21:00,in transit,2025-01-03T21:39:15,in transit,2025-01-04T03:09:00,warehouse scan,2025-01-06T07:16:00,out for delivery,2025-01-06T10:23:00,delivery attempted,2025-01-06T10:23:00,delivery attempted,2025-01-07T07:12:00,out for delivery,2025-01-07T09:50:00,delivered,2025-01-08T18:39:53,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439dbb32,CB3325187,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-17T00:00:00,shipment manifested,2025-01-17T14:50:00,in transit,2025-01-17T14:50:00,shipment collected,2025-01-17T15:21:00,in transit,2025-01-20T08:44:00,warehouse scan,2025-01-20T23:12:00,warehouse scan,2025-01-20T23:37:00,out for delivery,2025-01-21T11:38:00,delivery attempted,2025-01-21T11:38:00,delivery attempted,2025-01-21T22:07:00,out for delivery,2025-01-22T11:55:00,delivered,2025-01-23T17:12:42,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439dc0e4,TI4813742,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2024-12-30T00:00:00,shipment manifested,2024-12-30T14:08:00,in transit,2024-12-30T14:08:00,shipment collected,2024-12-30T17:24:00,in transit,2025-01-01T21:32:00,warehouse scan,2025-01-02T04:06:00,out for delivery,2025-01-02T04:06:00,warehouse scan,2025-01-02T04:13:00,out for delivery,2025-01-02T04:13:00,warehouse scan,2025-01-02T09:15:00,out for delivery,2025-01-02T11:37:00,delivered,2025-01-02T16:42:13,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439dcca8,3923235858,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-09T23:04:00,shipment manifested,2025-01-10T12:18:00,shipment collected,2025-01-10T17:57:00,in transit,2025-01-10T21:53:00,warehouse scan,2025-01-11T11:32:00,in transit,2025-01-11T11:33:00,in transit,2025-01-11T11:41:00,in transit,2025-01-11T11:55:00,out for delivery,2025-01-11T13:22:00,delivery failed,2025-01-11T13:23:00,delivery to pick-up point requested,2025-01-11T13:28:00,shipment ready for collection from pick-up point,2025-01-14T16:37:00,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439dcce7,24b3aa99-0926-492f-af0b-beabe8ac57f6-33067,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-09T23:04:00,shipment manifested,2025-01-10T12:18:00,shipment collected,2025-01-10T17:57:00,in transit,2025-01-10T21:53:00,warehouse scan,2025-01-11T11:32:00,in transit,2025-01-11T11:33:00,in transit,2025-01-11T11:41:00,in transit,2025-01-11T11:55:00,out for delivery,2025-01-11T13:22:00,delivery failed,2025-01-11T13:23:00,delivery to pick-up point requested,2025-01-11T13:28:00,shipment ready for collection from pick-up point,2025-01-14T16:37:00,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439dd5dd,TI8775418,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-08T00:00:00,shipment manifested,2025-01-09T15:26:00,in transit,2025-01-09T15:26:00,shipment collected,2025-01-09T16:30:00,in transit,2025-01-09T21:18:25,in transit,2025-01-10T05:01:00,warehouse scan,2025-01-10T05:08:00,out for delivery,2025-01-10T09:48:00,out for delivery,2025-01-10T13:44:00,delivery attempted,2025-01-10T13:44:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-10T16:23:00,delivered,2025-01-10T16:43:18,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439dd7c0,CB3820203,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-20T12:16:00,in transit,2025-01-20T12:16:00,shipment collected,2025-01-20T12:54:36,shipment manifested,2025-01-20T16:49:00,in transit,2025-01-20T19:44:35,in transit,2025-01-21T02:36:00,warehouse scan,2025-01-21T02:37:00,out for delivery,2025-01-21T12:38:00,delivery attempted,2025-01-21T12:38:00,delivery attempted,2025-01-21T16:49:13,shipment ready for collection from pick-up point,2025-01-22T18:28:21,delivered,2025-01-22T18:28:21,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439de29a,TI8530260,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-08T13:58:00,in transit,2025-01-08T13:58:00,shipment collected,2025-01-08T15:40:47,shipment manifested,2025-01-08T16:28:00,in transit,2025-01-09T02:14:00,in transit,2025-01-09T07:22:00,out for delivery,2025-01-09T07:22:00,warehouse scan,2025-01-09T11:35:00,delivery attempted,2025-01-09T11:35:00,delivery attempted,2025-01-09T15:20:00,shipment ready for collection from pick-up point,2025-01-09T16:03:12,shipment ready for collection from pick-up point,2025-01-10T17:04:36,delivered,2025-01-10T17:04:36,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439de331,TI6606941,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-03T00:00:00,shipment manifested,2025-01-03T15:21:00,in transit,2025-01-03T15:21:00,shipment collected,2025-01-03T18:27:00,in transit,2025-01-03T20:46:22,in transit,2025-01-04T01:45:00,warehouse scan,2025-01-04T02:05:00,out for delivery,2025-01-06T15:14:00,delivery attempted,2025-01-06T15:14:00,delivery attempted,2025-01-06T15:22:05,shipment ready for collection from pick-up point,2025-01-07T15:43:50,shipment collected,2025-01-09T18:35:15,delivered,2025-01-09T18:35:15,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439de64b,CB0581115,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-13T13:35:00,in transit,2025-01-13T13:35:00,shipment collected,2025-01-13T16:19:51,shipment manifested,2025-01-13T17:33:00,in transit,2025-01-14T01:03:04,in transit,2025-01-14T06:13:00,warehouse scan,2025-01-14T06:18:00,out for delivery,2025-01-14T11:12:00,delivery attempted,2025-01-14T11:12:00,delivery attempted,2025-01-14T11:55:00,shipment ready for collection from pick-up point,2025-01-14T11:58:00,shipment ready for collection from pick-up point,2025-01-15T16:11:08,delivered,2025-01-15T16:11:08,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439de76a,CB2322808,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-15T14:07:00,shipment collected,2025-01-15T16:14:00,in transit,2025-01-16T00:00:00,shipment manifested,2025-01-16T12:37:00,in transit,2025-01-16T12:44:00,in transit,2025-01-16T13:07:00,warehouse scan,2025-01-17T00:39:00,warehouse scan,2025-01-17T00:40:00,out for delivery,2025-01-17T00:53:00,warehouse scan,2025-01-17T00:54:00,out for delivery,2025-01-17T01:00:00,warehouse scan,2025-01-17T01:01:00,out for delivery,2025-01-17T12:33:46,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439de7d5,CB0015328,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-10T00:00:00,shipment manifested,2025-01-10T16:36:00,in transit,2025-01-10T16:36:00,shipment collected,2025-01-10T18:06:00,in transit,2025-01-10T21:50:00,in transit,2025-01-11T00:23:00,warehouse scan,2025-01-11T00:24:00,out for delivery,2025-01-11T00:27:00,warehouse scan,2025-01-11T00:28:00,out for delivery,2025-01-13T08:56:00,out for delivery,2025-01-13T12:45:00,delivered,2025-01-18T00:00:00,billing information received,2025-01-22T17:12:05,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439de7d8,CB3095237,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-17T00:00:00,shipment manifested,2025-01-17T13:18:00,in transit,2025-01-17T13:18:00,shipment collected,2025-01-17T15:40:00,in transit,2025-01-18T02:28:00,in transit,2025-01-20T02:02:00,warehouse scan,2025-01-20T02:03:00,out for delivery,2025-01-21T00:59:00,warehouse scan,2025-01-21T01:06:00,out for delivery,2025-01-21T12:44:53,shipment collected,2025-01-21T15:00:00,delivered,2025-01-21T15:03:10,shipment ready for collection from pick-up point,2025-01-21T15:03:36,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439df3bb,TI9052186,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-09T00:00:00,shipment manifested,2025-01-09T12:50:00,in transit,2025-01-09T12:50:00,shipment collected,2025-01-09T16:51:00,in transit,2025-01-10T00:06:00,in transit,2025-01-10T03:31:00,warehouse scan,2025-01-10T04:31:00,out for delivery,2025-01-10T16:28:00,delivery attempted,2025-01-10T16:28:00,delivery attempted,2025-01-10T16:38:00,shipment ready for collection from pick-up point,2025-01-11T11:30:17,shipment ready for collection from pick-up point,2025-01-11T11:30:23,delivered,2025-01-11T11:30:23,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439df618,TI7194748,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-06T10:39:55,shipment manifested,2025-01-06T15:38:00,in transit,2025-01-06T15:38:00,shipment collected,2025-01-06T18:21:00,in transit,2025-01-06T23:17:00,in transit,2025-01-07T06:01:00,warehouse scan,2025-01-07T06:03:00,out for delivery,2025-01-07T13:10:00,delivery attempted,2025-01-07T13:10:00,delivery attempted,2025-01-07T13:22:00,shipment ready for collection from pick-up point,2025-01-07T13:26:22,shipment ready for collection from pick-up point,2025-01-10T16:36:23,delivered,2025-01-10T16:36:23,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439dfaaf,CB1896853,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-15T12:32:00,in transit,2025-01-15T12:32:00,shipment collected,2025-01-15T17:15:03,shipment manifested,2025-01-15T17:17:00,in transit,2025-01-15T21:41:00,in transit,2025-01-16T23:42:00,warehouse scan,2025-01-17T07:56:00,out for delivery,2025-01-17T11:12:00,delivery attempted,2025-01-17T11:12:00,delivery attempted,2025-01-17T15:28:00,shipment ready for collection from pick-up point,2025-01-17T15:31:34,shipment ready for collection from pick-up point,2025-01-20T13:17:25,delivered,2025-01-20T13:17:25,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439dfb40,CB4252407,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-20T14:34:00,shipment collected,2025-01-20T16:30:00,in transit,2025-01-21T00:00:00,shipment manifested,2025-01-21T11:18:00,in transit,2025-01-22T00:13:00,warehouse scan,2025-01-22T00:14:00,out for delivery,2025-01-22T08:55:00,out for delivery,2025-01-22T09:20:00,out for delivery,2025-01-22T14:03:00,delivery attempted,2025-01-22T14:03:00,delivery attempted. receiver not available for delivery,2025-01-22T14:04:00,delivered,2025-01-25T00:00:00,billing information received,2025-01-27T13:58:02,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e0ac0,TI9281100,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-09T00:00:00,shipment manifested,2025-01-09T16:08:00,in transit,2025-01-09T16:08:00,shipment collected,2025-01-09T18:03:00,in transit,2025-01-10T05:31:00,warehouse scan,2025-01-10T05:36:00,out for delivery,2025-01-10T06:21:40,carrier misrouted the shipment - corrective action underway,2025-01-10T06:21:44,carrier misrouted the shipment - corrective action underway,2025-01-10T15:06:00,in transit,2025-01-11T03:49:36,warehouse scan,2025-01-11T04:57:00,warehouse scan,2025-01-13T02:06:00,out for delivery,2025-01-13T14:56:00,delivered,2025-01-13T15:26:21,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
